lemma,pos,rank,form_text,morphology,is_primary
Platz,NOUN,2853,Plätze,nominative_plural,False
Unterschrift,NOUN,2854,Unterschrift,lemma,True
Unterschrift,NOUN,2854,Unterschrift,genitive_singular,False
Unterschrift,NOUN,2854,Unterschriften,nominative_plural,False
Verlass,NOUN,2855,Verlass,lemma,True
Verlass,NOUN,2855,Verlasses,genitive_singular,False
Verlass,NOUN,2855,Verlasse,nominative_plural,False
zusammenarbeiten,VERB,2856,zusammenarbeiten,lemma,True
zusammenarbeiten,VERB,2856,arbeitete zusammen,preterite_3sg,False
zusammenarbeiten,VERB,2856,zusammengearbeitet,participle_ii,False
einschließen,VERB,2857,einschließen,lemma,True
einschließen,VERB,2857,schloss ein,preterite_3sg,False
einschließen,VERB,2857,eingeschlossen,participle_ii,False
versammeln,VERB,2858,versammeln,lemma,True
versammeln,VERB,2858,versammelte,preterite_3sg,False
versammeln,VERB,2858,versammelt,participle_ii,False
Mommy,VERB,2859,Mommy,lemma,True
grau,ADJ,2860,grau,lemma,True
Nacht,NOUN,2861,Nacht,lemma,True
Nacht,NOUN,2861,Nacht,genitive_singular,False
Nacht,NOUN,2861,Nächte,nominative_plural,False
Krankenschwester,NOUN,2862,Krankenschwester,lemma,True
Krankenschwester,NOUN,2862,Krankenschwester,genitive_singular,False
Krankenschwester,NOUN,2862,Krankenschwestern,nominative_plural,False
romantisch,ADV,2863,romantisch,lemma,True
verwickeln,VERB,2864,verwickeln,lemma,True
verwickeln,VERB,2864,verwickelte,preterite_3sg,False
verwickeln,VERB,2864,verwickelt,participle_ii,False
Marke,NOUN,2865,Marke,lemma,True
Marke,NOUN,2865,Marke,genitive_singular,False
Marke,NOUN,2865,Marken,nominative_plural,False
Mutter,NOUN,2866,Mutter,lemma,True
Mutter,NOUN,2866,Mutter,genitive_singular,False
Mutter,NOUN,2866,Mütter,nominative_plural,False
drücken,VERB,2867,drücken,lemma,True
drücken,VERB,2867,drückte,preterite_3sg,False
drücken,VERB,2867,gedrückt,participle_ii,False
Leistung,NOUN,2868,Leistung,lemma,True
Leistung,NOUN,2868,Leistung,genitive_singular,False
Leistung,NOUN,2868,Leistungen,nominative_plural,False
Niger,NOUN,2869,Niger,lemma,True
Niger,NOUN,2869,Nigers,genitive_singular,False
Niger,NOUN,2869,Niger,nominative_plural,False
reizend,ADV,2870,reizend,lemma,True
gerade,ADV,2871,gerade,lemma,True
Leib,NOUN,2872,Leib,lemma,True
Leib,NOUN,2872,Leibes,genitive_singular,False
Leib,NOUN,2872,Leiber,nominative_plural,False
scheißen,VERB,2873,scheißen,lemma,True
scheißen,VERB,2873,schiss,preterite_3sg,False
scheißen,VERB,2873,geschissen,participle_ii,False
Ärztin,NOUN,2874,Ärztin,lemma,True
Ärztin,NOUN,2874,Ärztin,genitive_singular,False
Ärztin,NOUN,2874,Ärztinnen,nominative_plural,False
wiegen,VERB,2875,wiegen,lemma,True
wiegen,VERB,2875,wog,preterite_3sg,False
wiegen,VERB,2875,gewogen,participle_ii,False
müssen,VERB,2876,müssen,lemma,True
müssen,VERB,2876,musste,preterite_3sg,False
müssen,VERB,2876,gemusst,participle_ii,False
Botschafter,NOUN,2877,Botschafter,lemma,True
Botschafter,NOUN,2877,Botschafters,genitive_singular,False
Botschafter,NOUN,2877,Botschafter,nominative_plural,False
umarmen,VERB,2878,umarmen,lemma,True
umarmen,VERB,2878,umarmte,preterite_3sg,False
umarmen,VERB,2878,umarmt,participle_ii,False
Kopf,NOUN,2879,Kopf,lemma,True
Kopf,NOUN,2879,Kopfes,genitive_singular,False
Kopf,NOUN,2879,Köpfe,nominative_plural,False
kopfschmerzen,VERB,2880,kopfschmerzen,lemma,True
kopfschmerzen,VERB,2880,kopfschmerzte,preterite_3sg,False
kopfschmerzen,VERB,2880,kopfgeschmerzt,participle_ii,False
Öl,NOUN,2881,Öl,lemma,True
Öl,NOUN,2881,Öls,genitive_singular,False
Öl,NOUN,2881,Öle,nominative_plural,False
ersparen,VERB,2882,ersparen,lemma,True
ersparen,VERB,2882,ersparte,preterite_3sg,False
ersparen,VERB,2882,erspart,participle_ii,False
Liebhaber,NOUN,2883,Liebhaber,lemma,True
Liebhaber,NOUN,2883,Liebhabers,genitive_singular,False
Liebhaber,NOUN,2883,Liebhaber,nominative_plural,False
Knarre,NOUN,2884,Knarre,lemma,True
Knarre,NOUN,2884,Knarre,genitive_singular,False
Knarre,NOUN,2884,Knarren,nominative_plural,False
Sekretärin,NOUN,2885,Sekretärin,lemma,True
Sekretärin,NOUN,2885,Sekretärin,genitive_singular,False
Sekretärin,NOUN,2885,Sekretärinnen,nominative_plural,False
belieben,ADV,2886,belieben,lemma,True
zielen,VERB,2887,zielen,lemma,True
zielen,VERB,2887,zielte,preterite_3sg,False
zielen,VERB,2887,gezielt,participle_ii,False
ansprechen,VERB,2888,ansprechen,lemma,True
ansprechen,VERB,2888,sprach an,preterite_3sg,False
ansprechen,VERB,2888,angesprochen,participle_ii,False
handschellen,VERB,2889,handschellen,lemma,True
handschellen,VERB,2889,handschellte,preterite_3sg,False
handschellen,VERB,2889,handschellt,participle_ii,False
Bande,NOUN,2890,Bande,lemma,True
Bande,NOUN,2890,Bande,genitive_singular,False
Bande,NOUN,2890,Banden,nominative_plural,False
treu,ADV,2891,treu,lemma,True
Albtraum,NOUN,2892,Albtraum,lemma,True
Albtraum,NOUN,2892,Albtraumes,genitive_singular,False
Albtraum,NOUN,2892,Albträume,nominative_plural,False
Witwe,NOUN,2893,Witwe,lemma,True
Witwe,NOUN,2893,Witwe,genitive_singular,False
Witwe,NOUN,2893,Witwen,nominative_plural,False
beschissen,VERB,2894,beschissen,lemma,True
beschissen,VERB,2894,beschiss,preterite_3sg,False
beschissen,VERB,2894,beschissen,participle_ii,False
bewaffnen,ADV,2895,bewaffnen,lemma,True
Wirkung,NOUN,2896,Wirkung,lemma,True
Wirkung,NOUN,2896,Wirkung,genitive_singular,False
Wirkung,NOUN,2896,Wirkungen,nominative_plural,False
rausgehen,VERB,2897,rausgehen,lemma,True
rausgehen,VERB,2897,ging raus,preterite_3sg,False
rausgehen,VERB,2897,rausgegangen,participle_ii,False
Therapie,NOUN,2898,Therapie,lemma,True
Therapie,NOUN,2898,Therapie,genitive_singular,False
Therapie,NOUN,2898,Therapien,nominative_plural,False
travisn,VERB,2899,travisn,lemma,True
aushalten,VERB,2900,aushalten,lemma,True
aushalten,VERB,2900,hielt aus,preterite_3sg,False
aushalten,VERB,2900,ausgehalten,participle_ii,False
amüsieren,VERB,2901,amüsieren,lemma,True
amüsieren,VERB,2901,amüsierte,preterite_3sg,False
amüsieren,VERB,2901,amüsiert,participle_ii,False
ordentlich,ADV,2902,ordentlich,lemma,True
belügen,VERB,2903,belügen,lemma,True
belügen,VERB,2903,belog,preterite_3sg,False
belügen,VERB,2903,belogen,participle_ii,False
Ansicht,NOUN,2904,Ansicht,lemma,True
Ansicht,NOUN,2904,Ansicht,genitive_singular,False
Ansicht,NOUN,2904,Ansichten,nominative_plural,False
unterzeichnen,VERB,2905,unterzeichnen,lemma,True
unterzeichnen,VERB,2905,unterzeichnete,preterite_3sg,False
unterzeichnen,VERB,2905,unterzeichnet,participle_ii,False
dämlich,ADV,2906,dämlich,lemma,True
Leutnant,NOUN,2907,Leutnant,lemma,True
Leutnant,NOUN,2907,Leutnants,genitive_singular,False
Leutnant,NOUN,2907,Leutnante,nominative_plural,False
blockieren,VERB,2908,blockieren,lemma,True
blockieren,VERB,2908,blockierte,preterite_3sg,False
blockieren,VERB,2908,blockiert,participle_ii,False
Ankunft,NOUN,2909,Ankunft,lemma,True
Ankunft,NOUN,2909,Ankunft,genitive_singular,False
Ankunft,NOUN,2909,Ankünfte,nominative_plural,False
Experiment,NOUN,2910,Experiment,lemma,True
Experiment,NOUN,2910,Experiments,genitive_singular,False
Experiment,NOUN,2910,Experimente,nominative_plural,False
gemütlich,ADV,2911,gemütlich,lemma,True
übernachten,VERB,2912,übernachten,lemma,True
übernachten,VERB,2912,übernachtete,preterite_3sg,False
übernachten,VERB,2912,übernachtet,participle_ii,False
Abstand,NOUN,2913,Abstand,lemma,True
Abstand,NOUN,2913,Abstandes,genitive_singular,False
Abstand,NOUN,2913,Abstände,nominative_plural,False
Bewusstsein,NOUN,2914,Bewusstsein,lemma,True
Bewusstsein,NOUN,2914,Bewusstseins,genitive_singular,False
Bewusstsein,NOUN,2914,Bewusstseine,nominative_plural,False
Treffer,NOUN,2915,Treffer,lemma,True
Treffer,NOUN,2915,Treffers,genitive_singular,False
Treffer,NOUN,2915,Treffer,nominative_plural,False
Fürst,NOUN,2916,Fürst,lemma,True
Fürst,NOUN,2916,Fürsten,genitive_singular,False
Fürst,NOUN,2916,Fürsten,nominative_plural,False
kichern,VERB,2917,kichern,lemma,True
kichern,VERB,2917,kicherte,preterite_3sg,False
kichern,VERB,2917,gekichert,participle_ii,False
offiziell,ADJ,2918,offiziell,lemma,True
Handel,NOUN,2919,Handel,lemma,True
Handel,NOUN,2919,Handels,genitive_singular,False
Handel,NOUN,2919,Handelsarten,nominative_plural,False
Religion,NOUN,2920,Religion,lemma,True
Religion,NOUN,2920,Religion,genitive_singular,False
Religion,NOUN,2920,Religionen,nominative_plural,False
wunden,VERB,2921,wunden,lemma,True
wunden,VERB,2921,wundete,preterite_3sg,False
wunden,VERB,2921,gewundet,participle_ii,False
absetzen,VERB,2922,absetzen,lemma,True
absetzen,VERB,2922,setzte ab,preterite_3sg,False
absetzen,VERB,2922,abgesetzt,participle_ii,False
Ausrüstung,NOUN,2923,Ausrüstung,lemma,True
Ausrüstung,NOUN,2923,Ausrüstung,genitive_singular,False
Ausrüstung,NOUN,2923,Ausrüstungen,nominative_plural,False
Segen,NOUN,2924,Segen,lemma,True
Segen,NOUN,2924,Segens,genitive_singular,False
Segen,NOUN,2924,Segen,nominative_plural,False
schlafen,VERB,2925,schlafen,lemma,True
schlafen,VERB,2925,schlief,preterite_3sg,False
schlafen,VERB,2925,geschlafen,participle_ii,False
Kehln,VERB,2926,Kehln,lemma,True
Kehln,VERB,2926,kehlte,preterite_3sg,False
Kehln,VERB,2926,gekehlt,participle_ii,False
aufbrechen,VERB,2927,aufbrechen,lemma,True
aufbrechen,VERB,2927,brach auf,preterite_3sg,False
aufbrechen,VERB,2927,aufgebrochen,participle_ii,False
gelb,ADJ,2928,gelb,lemma,True
Tracy,VERB,2929,Tracy,lemma,True
verfluchen,VERB,2930,verfluchen,lemma,True
verfluchen,VERB,2930,verfluchte,preterite_3sg,False
verfluchen,VERB,2930,verflucht,participle_ii,False
bestimmen,VERB,2931,bestimmen,lemma,True
bestimmen,VERB,2931,bestimmte,preterite_3sg,False
bestimmen,VERB,2931,bestimmt,participle_ii,False
hell,ADV,2932,hell,lemma,True
Kapitel,NOUN,2933,Kapitel,lemma,True
Kapitel,NOUN,2933,Kapitels,genitive_singular,False
Kapitel,NOUN,2933,Kapitel,nominative_plural,False
sehnen,VERB,2934,sehnen,lemma,True
sehnen,VERB,2934,sehnte,preterite_3sg,False
sehnen,VERB,2934,gesehnt,participle_ii,False
Chase,NOUN,2935,Chase,lemma,True
nirgends,ADV,2936,nirgends,lemma,True
Beute,NOUN,2937,Beute,lemma,True
Beute,NOUN,2937,Beute,genitive_singular,False
Beute,NOUN,2937,Beuten,nominative_plural,False
Bau,NOUN,2938,Bau,lemma,True
Bau,NOUN,2938,Baus,genitive_singular,False
Bau,NOUN,2938,Bauten,nominative_plural,False
wandern,VERB,2939,wandern,lemma,True
wandern,VERB,2939,wanderte,preterite_3sg,False
wandern,VERB,2939,gewandert,participle_ii,False
national,ADJ,2940,national,lemma,True
Durst,NOUN,2941,Durst,lemma,True
Durst,NOUN,2941,Durstes,genitive_singular,False
Durst,NOUN,2941,Dürste,nominative_plural,False
sicherstellen,VERB,2942,sicherstellen,lemma,True
sicherstellen,VERB,2942,stellte sicher,preterite_3sg,False
sicherstellen,VERB,2942,sichergestellt,participle_ii,False
Zuschauer,NOUN,2943,Zuschauer,lemma,True
Zuschauer,NOUN,2943,Zuschauers,genitive_singular,False
Zuschauer,NOUN,2943,Zuschauer,nominative_plural,False
Juli,NOUN,2944,Juli,lemma,True
Juli,NOUN,2944,Juli,genitive_singular,False
Juli,NOUN,2944,Juli,nominative_plural,False
Verfahren,NOUN,2945,Verfahren,lemma,True
Verfahren,NOUN,2945,Verfahrens,genitive_singular,False
Verfahren,NOUN,2945,Verfahren,nominative_plural,False
Tablett,NOUN,2946,Tablett,lemma,True
Tablett,NOUN,2946,Tabletts,genitive_singular,False
Tablett,NOUN,2946,Tabletts,nominative_plural,False
anzeigen,VERB,2947,anzeigen,lemma,True
anzeigen,VERB,2947,zeigte an,preterite_3sg,False
anzeigen,VERB,2947,angezeigt,participle_ii,False
Inspector,NOUN,2948,Inspector,lemma,True
Inspector,NOUN,2948,Inspectors,genitive_singular,False
Inspector,NOUN,2948,Inspektoren,nominative_plural,False
allzu,PART,2949,allzu,lemma,True
dürfen,VERB,2950,dürfen,lemma,True
dürfen,VERB,2950,durfte,preterite_3sg,False
dürfen,VERB,2950,gedurft,participle_ii,False
häufig,ADV,2951,häufig,lemma,True
Hitze,NOUN,2952,Hitze,lemma,True
Hitze,NOUN,2952,Hitze,genitive_singular,False
Hitze,NOUN,2952,Hitze,nominative_plural,False
wegnehmen,VERB,2953,wegnehmen,lemma,True
wegnehmen,VERB,2953,wegnahm,preterite_3sg,False
wegnehmen,VERB,2953,weggenommen,participle_ii,False
antreten,VERB,2954,antreten,lemma,True
antreten,VERB,2954,antrat,preterite_3sg,False
antreten,VERB,2954,angetreten,participle_ii,False
TV,NOUN,2955,TV,lemma,True
TV,NOUN,2955,TVs,genitive_singular,False
TV,NOUN,2955,TVs,nominative_plural,False
checken,VERB,2956,checken,lemma,True
checken,VERB,2956,checkte,preterite_3sg,False
checken,VERB,2956,gecheckt,participle_ii,False
Muster,NOUN,2957,Muster,lemma,True
Muster,NOUN,2957,Musters,genitive_singular,False
Muster,NOUN,2957,Muster,nominative_plural,False
trocken,ADV,2958,trocken,lemma,True
Lincoln,NOUN,2959,Lincoln,lemma,True
Lincoln,NOUN,2959,Lincolns,genitive_singular,False
Lincoln,NOUN,2959,Lincolns,nominative_plural,False
schreibst,ADV,2960,schreibst,lemma,True
Quinn,NOUN,2961,Quinn,lemma,True
Quinn,NOUN,2961,Quinns,genitive_singular,False
Quinn,NOUN,2961,Quinns,nominative_plural,False
Probier,NOUN,2962,Probier,lemma,True
auflösen,VERB,2963,auflösen,lemma,True
auflösen,VERB,2963,löste auf,preterite_3sg,False
auflösen,VERB,2963,aufgelöst,participle_ii,False
Kids,NOUN,2964,Kids,lemma,True
Kids,NOUN,2964,Kids,genitive_singular,False
Kids,NOUN,2964,Kids,nominative_plural,False
Kämpfer,NOUN,2965,Kämpfer,lemma,True
Kämpfer,NOUN,2965,Kämpfers,genitive_singular,False
Kämpfer,NOUN,2965,Kämpfer,nominative_plural,False
verehren,VERB,2966,verehren,lemma,True
verehren,VERB,2966,verehrte,preterite_3sg,False
verehren,VERB,2966,verehrt,participle_ii,False
anrichten,VERB,2967,anrichten,lemma,True
anrichten,VERB,2967,richtete an,preterite_3sg,False
anrichten,VERB,2967,angerichtet,participle_ii,False
Paket,NOUN,2968,Paket,lemma,True
Paket,NOUN,2968,Pakets,genitive_singular,False
Paket,NOUN,2968,Pakete,nominative_plural,False
Ausweg,NOUN,2969,Ausweg,lemma,True
Ausweg,NOUN,2969,Auswegs,genitive_singular,False
Ausweg,NOUN,2969,Auswege,nominative_plural,False
hinweg,ADP,2970,hinweg,lemma,True
Schmuck,NOUN,2971,Schmuck,lemma,True
Schmuck,NOUN,2971,Schmucks,genitive_singular,False
Schmuck,NOUN,2971,Schmuck,nominative_plural,False
Kandidat,NOUN,2972,Kandidat,lemma,True
Kandidat,NOUN,2972,Kandidaten,genitive_singular,False
Kandidat,NOUN,2972,Kandidaten,nominative_plural,False
Ausgang,NOUN,2973,Ausgang,lemma,True
Ausgang,NOUN,2973,Ausgangs,genitive_singular,False
Ausgang,NOUN,2973,Ausgänge,nominative_plural,False
wunderschön,ADJ,2974,wunderschön,lemma,True
Ann,NOUN,2975,Ann,lemma,True
Ann,NOUN,2975,Anns,genitive_singular,False
Ann,NOUN,2975,Anns,nominative_plural,False
dünn,ADV,2976,dünn,lemma,True
beseitigen,VERB,2977,beseitigen,lemma,True
beseitigen,VERB,2977,beseitigte,preterite_3sg,False
beseitigen,VERB,2977,beseitigt,participle_ii,False
illegal,ADV,2978,illegal,lemma,True
dummen,VERB,2979,dummen,lemma,True
dummen,VERB,2979,dummte,preterite_3sg,False
dummen,VERB,2979,gedummt,participle_ii,False
elend,ADV,2980,elend,lemma,True
Ausbildung,NOUN,2981,Ausbildung,lemma,True
Ausbildung,NOUN,2981,Ausbildung,genitive_singular,False
Ausbildung,NOUN,2981,Ausbildungen,nominative_plural,False
Klavier,ADJ,2982,Klavier,lemma,True
Admiral,NOUN,2983,Admiral,lemma,True
Admiral,NOUN,2983,Admirals,genitive_singular,False
Admiral,NOUN,2983,Admiräle,nominative_plural,False
entgegen,ADP,2984,entgegen,lemma,True
Strecke,NOUN,2985,Strecke,lemma,True
Strecke,NOUN,2985,Strecke,genitive_singular,False
Strecke,NOUN,2985,Strecken,nominative_plural,False
hilfreich,ADV,2986,hilfreich,lemma,True
ausbrechen,VERB,2987,ausbrechen,lemma,True
ausbrechen,VERB,2987,brach aus,preterite_3sg,False
ausbrechen,VERB,2987,ausgebrochen,participle_ii,False
jahrelang,ADV,2988,jahrelang,lemma,True
eintreffen,VERB,2989,eintreffen,lemma,True
eintreffen,VERB,2989,traf ein,preterite_3sg,False
eintreffen,VERB,2989,eingetroffen,participle_ii,False
Küste,NOUN,2990,Küste,lemma,True
Küste,NOUN,2990,Küste,genitive_singular,False
Küste,NOUN,2990,Küsten,nominative_plural,False
Baron,NOUN,2991,Baron,lemma,True
Baron,NOUN,2991,Barons,genitive_singular,False
Baron,NOUN,2991,Barone,nominative_plural,False
beschädigen,VERB,2992,beschädigen,lemma,True
beschädigen,VERB,2992,beschädigte,preterite_3sg,False
beschädigen,VERB,2992,beschädigt,participle_ii,False
Grüße,NOUN,2993,Grüße,lemma,True
Grüße,NOUN,2993,Grüße,genitive_singular,False
Grüße,NOUN,2993,Grüße,nominative_plural,False
Alternative,NOUN,2994,Alternative,lemma,True
Alternative,NOUN,2994,Alternative,genitive_singular,False
Alternative,NOUN,2994,Alternativen,nominative_plural,False
Pul,ADV,2995,Pul,lemma,True
Rettung,NOUN,2996,Rettung,lemma,True
Rettung,NOUN,2996,Rettung,genitive_singular,False
Rettung,NOUN,2996,Rettungen,nominative_plural,False
Parkplatz,NOUN,2997,Parkplatz,lemma,True
Parkplatz,NOUN,2997,Parkplatzes,genitive_singular,False
Parkplatz,NOUN,2997,Parkplätze,nominative_plural,False
Katze,NOUN,2998,Katze,lemma,True
Katze,NOUN,2998,Katze,genitive_singular,False
Katze,NOUN,2998,Katzen,nominative_plural,False
dreckig,ADV,2999,dreckig,lemma,True
ausnutzen,VERB,3000,ausnutzen,lemma,True
ausnutzen,VERB,3000,nutzte aus,preterite_3sg,False
ausnutzen,VERB,3000,ausgenutzt,participle_ii,False
parken,VERB,3001,parken,lemma,True
parken,VERB,3001,parkte,preterite_3sg,False
parken,VERB,3001,geparkt,participle_ii,False
Laster,NOUN,3002,Laster,lemma,True
Laster,NOUN,3002,Lasters,genitive_singular,False
Laster,NOUN,3002,Laster,nominative_plural,False
sozusagen,ADV,3003,sozusagen,lemma,True
Mittwoch,NOUN,3004,Mittwoch,lemma,True
Mittwoch,NOUN,3004,Mittwochs,genitive_singular,False
Mittwoch,NOUN,3004,Mittwoche,nominative_plural,False
brutal,ADV,3005,brutal,lemma,True
grün,ADJ,3006,grün,lemma,True
können,VERB,3007,können,lemma,True
können,VERB,3007,konnte,preterite_3sg,False
können,VERB,3007,gekonnt,participle_ii,False
erpressen,VERB,3008,erpressen,lemma,True
erpressen,VERB,3008,erpresste,preterite_3sg,False
erpressen,VERB,3008,erpresst,participle_ii,False
erregen,VERB,3009,erregen,lemma,True
erregen,VERB,3009,erregte,preterite_3sg,False
erregen,VERB,3009,erregt,participle_ii,False
Schauspielerin,NOUN,3010,Schauspielerin,lemma,True
Schauspielerin,NOUN,3010,Schauspielerin,genitive_singular,False
Schauspielerin,NOUN,3010,Schauspielerinnen,nominative_plural,False
Forschung,NOUN,3011,Forschung,lemma,True
Forschung,NOUN,3011,Forschung,genitive_singular,False
Forschung,NOUN,3011,Forschungen,nominative_plural,False
singen,VERB,3012,singen,lemma,True
singen,VERB,3012,sang,preterite_3sg,False
singen,VERB,3012,gesungen,participle_ii,False
Highschool,NOUN,3013,Highschool,lemma,True
Highschool,NOUN,3013,Highschool,genitive_singular,False
Highschool,NOUN,3013,Highschools,nominative_plural,False
Friedhof,NOUN,3014,Friedhof,lemma,True
Friedhof,NOUN,3014,Friedhofs,genitive_singular,False
Friedhof,NOUN,3014,Friedhöfe,nominative_plural,False
Irrtum,NOUN,3015,Irrtum,lemma,True
Irrtum,NOUN,3015,Irrtums,genitive_singular,False
Irrtum,NOUN,3015,Irrtümer,nominative_plural,False
reinigen,VERB,3016,reinigen,lemma,True
reinigen,VERB,3016,reinigte,preterite_3sg,False
reinigen,VERB,3016,gereinigt,participle_ii,False
Klient,NOUN,3017,Klient,lemma,True
Klient,NOUN,3017,Klienten,genitive_singular,False
Klient,NOUN,3017,Klienten,nominative_plural,False
reverend,ADV,3018,reverend,lemma,True
Gegenwart,NOUN,3019,Gegenwart,lemma,True
Gegenwart,NOUN,3019,Gegenwart,genitive_singular,False
Gegenwart,NOUN,3019,Gegenwarten,nominative_plural,False
Protokoll,NOUN,3020,Protokoll,lemma,True
Protokoll,NOUN,3020,Protokolls,genitive_singular,False
Protokoll,NOUN,3020,Protokolle,nominative_plural,False
durchaus,ADV,3021,durchaus,lemma,True
höflich,ADV,3022,höflich,lemma,True
apropos,ADV,3023,apropos,lemma,True
unterscheiden,VERB,3024,unterscheiden,lemma,True
